772 -71.0698 137.099
773 -70.9738 136.798
774 -70.86 136.522
775 -70.7341 136.279
776 -70.588 136.058
777 -70.4119 135.846
778 -70.2057 135.629
779 -69.9871 135.407
780 -69.7915 135.194
781 -69.6693 135.017
782 -69.6745 134.908
783 -69.852 134.896
784 -70.2236 134.997
785 -70.7794 135.207
786 -71.4775 135.501
787 -72.2525 135.838
788 -73.0289 136.17
789 -73.7394 136.45
790 -74.3396 136.648
791 -74.8154 136.758
792 -75.1833 136.794
793 -75.4832 136.791
794 -75.7646 136.793
795 -76.0702 136.838
796 -76.4224 136.951
797 -76.8185 137.135
798 -77.2334 137.37
799 -77.631 137.629
800 -77.9783 137.886
801 -78.2554 138.124
802 -78.4611 138.344
803 -78.6132 138.559
804 -78.7432 138.789
805 -78.8892 139.05
806 -79.0856 139.348
807 -79.354 139.673
808 -79.6963 139.998
809 -80.0953 140.288
810 -80.5207 140.501
811 -80.9392 140.603
812 -81.3246 140.572
813 -81.6649 140.401
814 -81.9629 140.1
815 -82.235 139.695
816 -82.5038 139.218
817 -82.7899 138.706
818 -83.107 138.193
819 -83.457 137.701
820 -83.832 137.242
821 -84.2176 136.821
822 -84.5976 136.437
823 -84.9611 136.088
824 -85.3045 135.781
825 -85.6328 135.526
826 -85.9586 135.343
827 -86.2969 135.252
828 -86.6612 135.272
829 -87.0568 135.411
830 -87.4765 135.665
831 -87.8995 136.016
832 -88.2934 136.433
833 -88.6205 136.881
834 -88.8459 137.323
835 -88.9466 137.733
836 -88.9163 138.089
837 -88.7656 138.382
838 -88.5183 138.608
839 -88.2039 138.768
840 -87.8489 138.864
841 -87.4711 138.901
842 -87.0779 138.879
843 -86.6712 138.794
844 -86.2531 138.638
845 -85.8307 138.398
846 -85.4193 138.059
847 -85.0411 137.609
848 -84.7207 137.043
849 -84.4804 136.368
850 -84.3353 135.604
851 -84.2902 134.775
852 -84.3377 133.907
853 -84.4568 133.019
854 -84.614 132.118
855 -84.7669 131.204
856 -84.8687 130.274
857 -84.8769 129.331
858 -84.7594 128.39
859 -84.502 127.478
860 -84.1079 126.63
861 -83.5932 125.886
862 -82.9791 125.275
863 -82.2833 124.817
864 -81.5162 124.518
865 -80.6809 124.37
866 -79.7793 124.358
867 -78.8194 124.466
868 -77.8214 124.679
869 -76.8198 124.985
870 -75.856 125.375
871 -74.972 125.837
872 -74.202 126.357
873 -73.567 126.909
874 -73.0733 127.455
875 -72.7133 127.949
876 -72.4715 128.341
877 -72.3297 128.587
878 -72.2713 128.659
879 -72.2824 128.551
880 -72.3538 128.281
881 -72.4778 127.883
882 -72.6468 127.398
883 -72.8495 126.861
884 -73.0678 126.299
885 -73.2777 125.716
886 -73.45 125.105
887 -73.554 124.454
888 -73.5619 123.755
889 -73.455 123.012
890 -73.226 122.249
891 -72.8799 121.504
892 -72.4326 120.823
893 -71.9082 120.248
894 -71.3317 119.809
895 -70.7227 119.514
896 -70.0924 119.348
897 -69.4405 119.278
898 -68.7624 119.264
899 -68.0561 119.269
900 -67.3257 119.269
901 -66.5901 119.255
902 -65.8837 119.236
903 -65.2504 119.227
904 -64.7344 119.245
905 -64.37 119.3
906 -64.1749 119.389
907 -64.1486 119.498
908 -64.276 119.605
909 -64.5348 119.686
910 -64.902 119.725
911 -65.3578 119.715
912 -65.887 119.657
913 -66.4765 119.562
914 -67.1117 119.441
915 -67.7745 119.303
916 -68.4423 119.148
917 -69.0867 118.971
918 -69.6756 118.757
919 -70.174 118.487
920 -70.5509 118.145
921 -70.7819 117.716
922 -70.8529 117.194
923 -70.7629 116.576
924 -70.5244 115.865
925 -70.1615 115.067
926 -69.7051 114.191
927 -69.1892 113.25
928 -68.645 112.266
929 -68.0995 111.266
930 -67.5742 110.288
931 -67.0861 109.373
932 -66.6478 108.561
933 -66.2686 107.89
934 -65.9544 107.387
935 -65.7036 107.066
936 -65.5065 106.926
937 -65.3465 106.952
938 -65.2027 107.119
939 -65.0558 107.395
940 -64.8931 107.754
941 -64.7126 108.174
942 -64.5267 108.643
943 -64.3611 109.156
944 -64.2529 109.715
945 -64.2466 110.324
946 -64.3865 110.983
947 -64.7097 111.684
948 -65.2398 112.415
949 -65.9823 113.157
950 -66.9245 113.891
951 -68.0376 114.6
952 -69.2821 115.268
953 -70.6139 115.885
954 -71.9913 116.444
955 -73.3752 116.938
956 -74.7326 117.367
957 -76.0318 117.733
958 -77.2392 118.038
959 -78.3134 118.279
960 -79.2039 118.445
961 -79.8552 118.516
962 -80.2154 118.464
963 -80.2475 118.263
964 -79.9398 117.899
965 -79.3116 117.374
966 -78.4142 116.712
967 -77.3275 115.954
968 -76.1476 115.152
969 -74.9719 114.36
970 -73.8878 113.62
971 -72.9581 112.957
972 -72.2165 112.378
973 -71.667 111.872
974 -71.2924 111.424
975 -71.0678 111.017
976 -70.9706 110.647
977 -70.9902 110.323
978 -71.1293 110.071
979 -71.4009 109.928
980 -71.8188 109.931
981 -72.3849 110.107
982 -73.0798 110.464
983 -73.861 110.984
984 -74.6697 111.629
985 -75.4431 112.353
986 -76.129 113.108
987 -76.6982 113.861
988 -77.1498 114.594
